"OAK200504110","TOR",1,0,0,1,2,"CCBFFS",0,0,"cataf001","L","cataf001","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","","","","K","T","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"OAK200504110","TOR",1,0,1,2,1,"CBBX",0,0,"hudso001","L","hudso001","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","","","","S7/G","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"OAK200504110","TOR",1,0,1,2,2,"BCCFB1FX",0,0,"wellv001","R","wellv001","R","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","hudso001","","","8/F","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","saark001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,3
"OAK200504110","TOR",1,0,2,0,0,"X",0,0,"koskc001","L","koskc001","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","hudso001","","","S9/L.1-2","F","F",5,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","saark001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"OAK200504110","TOR",1,0,2,2,2,"BBCFH",0,0,"hills002","R","hills002","R","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","koskc001","hudso001","","HP.2-3;1-2","F","F",10,5,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","saark001","saark001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"OAK200504110","TOR",1,0,2,3,1,"CBBB>X",0,0,"hinse001","L","hinse001","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","hills002","koskc001","hudso001","S7/L.3-H;2-H;1-2","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",2,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,4,4,"","","","","F","F","F","F","F","F","F","F","F","saark001","saark001","saark001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"OAK200504110","TOR",1,0,2,1,0,"BX",2,0,"riosa002","R","riosa002","R","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","hinse001","hills002","","9/L","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","saark001","saark001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,7
"OAK200504110","TOR",1,1,0,0,1,"FX",2,0,"kotsm001","L","kotsm001","L","chacg001","L","chacg001","L","zaung001","hinse001","hudso001","koskc001","adamr002","cataf001","wellv001","riosa002","","","","8/F","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,8
"OAK200504110","TOR",1,1,1,2,2,"BCFFBX",2,0,"byrne001","R","byrne001","R","chacg001","L","chacg001","L","zaung001","hinse001","hudso001","koskc001","adamr002","cataf001","wellv001","riosa002","","","","4/L","F","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,9
"OAK200504110","TOR",1,1,2,3,2,"CFBBFBFX",2,0,"kendj001","R","kendj001","R","chacg001","L","chacg001","L","zaung001","hinse001","hudso001","koskc001","adamr002","cataf001","wellv001","riosa002","","","","S8/L","F","F",2,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"OAK200504110","TOR",1,1,2,0,2,"SF1X",2,0,"chave001","L","chave001","L","chacg001","L","chacg001","L","zaung001","hinse001","hudso001","koskc001","adamr002","cataf001","wellv001","riosa002","kendj001","","","43/G","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","chacg001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,11
"OAK200504110","TOR",2,0,0,2,2,"CCBBX",2,0,"zaung001","L","zaung001","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","","","","S7/L","T","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"OAK200504110","TOR",2,0,0,0,1,"CX",2,0,"adamr002","L","adamr002","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","zaung001","","","D9/L.1-3","F","F",6,9,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","saark001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"OAK200504110","TOR",2,0,0,0,1,"FX",2,0,"cataf001","L","cataf001","L","saark001","R","saark001","R","kendj001","hatts001","ellim001","chave001","scutm001","byrne001","kotsm001","swisn001","","adamr002","zaung001","T8/F.3-H;2-H","F","F",7,1,22,"T","T",3,"F","F",0,"F","F",2,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",3,0,4,4,"","","","","F","F","F","F","F","F","F","F","F","","saark001","saark001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
