"MIL200004100","FLO",2,0,2,2,2,"BBFCX",0,0,"redmm001","R","redmm001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","lowem001","","","S7/7S.1-2","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","7S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"MIL200004100","FLO",2,0,2,1,1,"CBX",0,0,"nunev001","R","nunev001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","redmm001","lowem001","","E3/G.2-H(UR);1-3","F","F",1,9,18,"T","T",0,"F","F",0,"F","F",0,"F","F",3,"G","F","F","",1,3,"F",0,"N",0,"N",1,3,5,0,"","","","","F","F","F","F","F","F","F","F","F","haynj001","haynj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"MIL200004100","FLO",2,0,2,2,2,"BBCCFX",1,0,"castl001","L","castl001","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","nunev001","","redmm001","13/G","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"13","","","","F","F","F","F","F","F","F","F","F","haynj001","","haynj001","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,13
"MIL200004100","FLO",2,1,0,2,2,"BBFFX",1,0,"jenkg001","L","jenkg001","L","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","HR/9","T","F",7,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"MIL200004100","FLO",2,1,0,3,2,"CSBBBFX",1,1,"hernj001","R","hernj001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","7/F7","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,15
"MIL200004100","FLO",2,1,1,0,0,"X",1,1,"barkk001","L","barkk001","L","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","31/G","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,16
"MIL200004100","FLO",2,1,2,1,2,"CCBS",1,1,"bellr002","R","bellr002","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","K","F","F",4,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"MIL200004100","FLO",3,0,0,1,0,"BX",1,1,"kotsm001","L","kotsm001","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","63/G","T","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,18
"MIL200004100","FLO",3,0,1,2,2,"CBBSX",1,1,"browb003","L","browb003","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","4/P4","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,19
"MIL200004100","FLO",3,0,2,2,0,"BBX",1,1,"wilsp002","R","wilsp002","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","S7","F","F",8,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"MIL200004100","FLO",3,0,2,0,2,"CFFFX",1,1,"lowem001","R","lowem001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","wilsp002","","","53/G","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"53","","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,21
"MIL200004100","FLO",3,1,0,3,2,"BBBCFB",1,1,"blanh001","R","blanh001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","W","T","F",2,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"MIL200004100","FLO",3,1,0,1,1,"BLX",1,1,"haynj001","R","haynj001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","blanh001","","","34/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"34","","","","F","F","F","F","F","F","F","F","F","nunev001","","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,23
"MIL200004100","FLO",3,1,1,3,2,"CCBFBBB",1,1,"grism001","R","grism001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","blanh001","","W","F","F",8,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","nunev001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"MIL200004100","FLO",3,1,1,3,2,"FBBFBB",1,1,"lorem001","R","lorem001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","grism001","blanh001","","W.2-3;1-2","F","F",6,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","nunev001","nunev001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"MIL200004100","FLO",3,1,1,3,1,"BBFBX",1,1,"burnj001","L","burnj001","L","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","lorem001","grism001","blanh001","S9/9S.3-H;2-H;1-3","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",2,"F","F",9,"","F","F","9S",0,0,"N",0,"N",0,"N",1,3,4,4,"","","","","F","F","F","F","F","F","F","F","F","nunev001","nunev001","nunev001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"MIL200004100","FLO",3,1,1,0,0,"X",1,3,"jenkg001","L","jenkg001","L","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","burnj001","","lorem001","8/SF.3-H;1-2","F","F",7,4,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,2,0,4,"8","","","","F","F","F","F","F","F","F","F","F","nunev001","","nunev001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,27
"MIL200004100","FLO",3,1,2,1,2,"CSBX",1,4,"hernj001","R","hernj001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","burnj001","","9/F9","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,2,0,"9","","","","F","F","F","F","F","F","F","F","F","","nunev001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,28
"MIL200004100","FLO",4,0,0,3,2,"BCSBFFFBFX",1,4,"millk005","R","millk005","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","31/G","T","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,29
"MIL200004100","FLO",4,0,1,0,1,"CX",1,4,"gonza002","R","gonza002","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","S8","F","F",6,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"MIL200004100","FLO",4,0,1,0,0,"X",1,4,"redmm001","R","redmm001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","gonza002","","","9/F9","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,31
"MIL200004100","FLO",4,0,2,0,0,"X",1,4,"nunev001","R","nunev001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","gonza002","","","64(1)/FO","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,32
"MIL200004100","FLO",4,1,0,2,2,"CSBBX",1,4,"barkk001","L","barkk001","L","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","7/F7","T","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,33
"MIL200004100","FLO",4,1,1,1,0,"BX",1,4,"bellr002","R","bellr002","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","63/G","F","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,34
"MIL200004100","FLO",4,1,2,2,0,"BBX",1,4,"blanh001","R","blanh001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","53/G","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,35
"MIL200004100","FLO",5,0,0,3,2,"BCCBFBB",1,4,"castl001","L","castl001","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","W","T","F",4,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"MIL200004100","FLO",5,0,0,2,0,"BBX",1,4,"kotsm001","L","kotsm001","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","castl001","","","S9.1-3","F","F",9,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"MIL200004100","FLO",5,0,0,0,1,"CX",1,4,"browb003","L","browb003","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","kotsm001","","castl001","S7.3-H;1-2","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","","","F","F","F","F","F","F","F","F","F","haynj001","","haynj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,38
"MIL200004100","FLO",5,0,0,2,1,"CBBX",2,4,"wilsp002","R","wilsp002","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","browb003","kotsm001","","54(1)/FO.2-3","F","F",8,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","54","","","F","F","F","F","F","F","F","F","F","haynj001","haynj001","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,39
"MIL200004100","FLO",5,0,1,0,0,"X",2,4,"lowem001","R","lowem001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","wilsp002","","kotsm001","8/SF.3-H","F","F",5,5,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,4,"8","","","","F","F","F","F","F","F","F","F","F","haynj001","","haynj001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,40
"MIL200004100","FLO",5,0,2,0,0,"X",3,4,"millk005","R","millk005","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","wilsp002","","","64(1)/FO","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,41
"MIL200004100","FLO",5,1,0,1,2,"FCBS",3,4,"haynj001","R","haynj001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"MIL200004100","FLO",5,1,1,0,1,"CX",3,4,"grism001","R","grism001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","D/89D","F","F",8,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","89D",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"MIL200004100","FLO",5,1,1,3,2,"BBCBCFX",3,4,"lorem001","R","lorem001","R","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","grism001","","63/G.2-3","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"63","","","","F","F","F","F","F","F","F","F","F","","nunev001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,44
"MIL200004100","FLO",5,1,2,3,0,"BBBB",3,4,"burnj001","L","burnj001","L","nunev001","R","nunev001","R","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","grism001","W","F","F",9,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","nunev001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"MIL200004100","FLO",5,1,2,0,2,"SSFC",3,4,"jenkg001","L","jenkg001","L","almaa001","L","almaa001","L","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","burnj001","","grism001","K/C","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","nunev001","","nunev001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,46
"MIL200004100","FLO",6,0,0,1,2,"CBFX",3,4,"gonza002","R","gonza002","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","4/F4","T","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,47
"MIL200004100","FLO",6,0,1,2,2,"BFCBX",3,4,"redmm001","R","redmm001","R","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","S9","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"MIL200004100","FLO",6,0,1,2,0,"BBX",3,4,"almaa001","L","almaa001","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","redmm001","","","14/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"14","","","","F","F","F","F","F","F","F","F","F","haynj001","","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,49
"MIL200004100","FLO",6,0,2,2,1,"BBCX",3,4,"castl001","L","castl001","L","haynj001","R","haynj001","R","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","redmm001","","53/G","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","haynj001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,50
"MIL200004100","FLO",6,1,0,1,2,"BCSX",3,4,"hernj001","R","hernj001","R","almaa001","L","almaa001","L","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","8/F8","T","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,51
"MIL200004100","FLO",6,1,1,2,2,"CBBSC",3,4,"barkk001","L","barkk001","L","almaa001","L","almaa001","L","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","K/C","F","F",3,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"MIL200004100","FLO",6,1,2,1,0,"BX",3,4,"bellr002","R","bellr002","R","almaa001","L","almaa001","L","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","","","","S8","F","F",4,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"MIL200004100","FLO",6,1,2,3,2,"BBBFFX",3,4,"blanh001","R","blanh001","R","almaa001","L","almaa001","L","redmm001","millk005","castl001","lowem001","gonza002","browb003","wilsp002","kotsm001","bellr002","","","9/F9","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","almaa001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,54
"MIL200004100","FLO",7,0,0,2,2,"SBCFBX",3,4,"kotsm001","L","kotsm001","L","willm006","L","willm006","L","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","4/L4","T","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,55
"MIL200004100","FLO",7,0,1,3,1,"BBFBB",3,4,"browb003","L","browb003","L","willm006","L","willm006","L","blanh001","barkk001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","","","","W","F","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"MIL200004100","FLO",7,0,1,0,2,"CSC",3,4,"wilsp002","R","wilsp002","R","weatd001","R","weatd001","R","blanh001","hayec001","bellr002","hernj001","lorem001","jenkg001","grism001","burnj001","browb003","","","K/C","F","F",8,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","willm006","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,57
