"BRO195704180","PIT",1,0,0,0,2,"LCS",0,0,"walll101","R","walll101","R","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","","","","K","T","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"BRO195704180","PIT",1,0,1,2,2,"SBBFS",0,0,"virdb101","L","virdb101","L","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","","","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,2
"BRO195704180","PIT",1,0,2,2,2,"SBBFX",0,0,"longd101","L","longd101","L","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","","","","S9/L","F","F",3,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"BRO195704180","PIT",1,0,2,0,0,"X",0,0,"kravd101","L","kravd101","L","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","longd101","","","43","F","F",2,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","magls101","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,4
"BRO195704180","PIT",1,1,0,0,1,"CX",0,0,"gillj102","R","gillj102","R","arrol101","L","arrol101","L","kravd101","longd101","mazeb101","thomf103","groad101","walll101","virdb101","smitp104","","","","3/G","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,5
"BRO195704180","PIT",1,1,1,0,1,"CX",0,0,"cimog101","R","cimog101","R","arrol101","L","arrol101","L","kravd101","longd101","mazeb101","thomf103","groad101","walll101","virdb101","smitp104","","","","S7/L","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"BRO195704180","PIT",1,1,1,1,1,"BSX",0,0,"snidd101","L","snidd101","L","arrol101","L","arrol101","L","kravd101","longd101","mazeb101","thomf103","groad101","walll101","virdb101","smitp104","cimog101","","","23.1-2","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"23","","","","F","F","F","F","F","F","F","F","F","arrol101","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,7
"BRO195704180","PIT",1,1,2,0,2,"CFX",0,0,"furic101","R","furic101","R","arrol101","L","arrol101","L","kravd101","longd101","mazeb101","thomf103","groad101","walll101","virdb101","smitp104","","cimog101","","S7/G.2-H","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","arrol101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"BRO195704180","PIT",1,1,2,1,0,"BX",0,1,"hodgg101","R","hodgg101","R","arrol101","L","arrol101","L","kravd101","longd101","mazeb101","thomf103","groad101","walll101","virdb101","smitp104","furic101","","","2/FL","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","arrol101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"BRO195704180","PIT",2,0,0,1,1,"BCX",0,1,"thomf103","R","thomf103","R","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","","","","53","T","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,10
"BRO195704180","PIT",2,0,1,1,0,"BX",0,1,"smitp104","L","smitp104","L","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","","","","7/L","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,11
"BRO195704180","PIT",2,0,2,3,2,"CBBFBX",0,1,"groad101","R","groad101","R","magls101","R","magls101","R","campr102","hodgg101","gillj102","jackr102","zimmd101","cimog101","snidd101","furic101","","","","3/G","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,12
"BRO195704180","PIT",2,1,0,0,2,"FCX",0,1,"jackr102","R","jackr102","R","arrol101","L","arrol101","L","kravd101","longd101","mazeb101","thomf103","groad101","walll101","virdb101","smitp104","","","","13","T","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,13
