"BRO195104170","PHI",2,0,1,2,1,".BFBX",3,0,"rober102","L","rober102","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","53","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,13
"BRO195104170","PHI",2,0,2,2,0,"BBX",3,0,"waite101","L","waite101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","2/FL","F","F",3,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"BRO195104170","PHI",2,1,0,3,1,"BBBCX",3,0,"hodgg101","R","hodgg101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","2/FL","T","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"BRO195104170","PHI",2,1,1,2,1,"FBBX",3,0,"campr102","R","campr102","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","5","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,16
"BRO195104170","PHI",2,1,2,3,0,"BBBB",3,0,"reesp101","R","reesp101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","W","F","F",6,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"BRO195104170","PHI",2,1,2,1,0,"BX",3,0,"bridr101","R","bridr101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","reesp101","","","13","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"13","","","","F","F","F","F","F","F","F","F","F","rober102","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,18
"BRO195104170","PHI",3,0,0,1,1,"BCX",3,0,"ashbr101","L","ashbr101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","63","T","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,19
"BRO195104170","PHI",3,0,1,1,1,"BFX",3,0,"sisld101","L","sisld101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","S8","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"BRO195104170","PHI",3,0,1,1,1,".SBX",3,0,"ennid101","R","ennid101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","sisld101","","","54(1)3/GDP","F","F",9,4,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","54","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,21
"BRO195104170","PHI",3,1,0,2,1,"BBCX",3,0,"erskc101","R","erskc101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","4","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,22
"BRO195104170","PHI",3,1,1,1,2,"CBCX",3,0,"thomd102","L","thomd102","L","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","43","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,23
"BRO195104170","PHI",3,1,2,2,0,"BBX",3,0,"furic101","R","furic101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","43","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,24
"BRO195104170","PHI",4,0,0,1,2,"CCBF.FS",3,0,"jonew101","R","jonew101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","K","T","F",5,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,25
"BRO195104170","PHI",4,0,1,0,0,"X",3,0,"hamng102","R","hamng102","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","4","F","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,26
"BRO195104170","PHI",4,0,2,1,0,"BX",3,0,"semia101","R","semia101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","S7/L","F","F",2,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"BRO195104170","PHI",4,0,2,1,1,"FBX",3,0,"golim101","R","golim101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","semia101","","","8","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,28
"BRO195104170","PHI",4,1,0,2,1,"FBBX",3,0,"snidd101","L","snidd101","L","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","13","T","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,29
"BRO195104170","PHI",4,1,1,2,2,"CBCBX",3,0,"robij103","R","robij103","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","13","F","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,30
"BRO195104170","PHI",4,1,2,1,0,"BX",3,0,"hodgg101","R","hodgg101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","7","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,31
"BRO195104170","PHI",5,0,0,0,0,"X",3,0,"rober102","L","rober102","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","6/L","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,32
"BRO195104170","PHI",5,0,1,0,0,"X",3,0,"waite101","L","waite101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","9","F","F",3,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,33
"BRO195104170","PHI",5,0,2,2,2,"BCCBX",3,0,"ashbr101","L","ashbr101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","7","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,34
"BRO195104170","PHI",5,1,0,3,2,"BSBFBB",3,0,"campr102","R","campr102","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","W","T","F",2,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"BRO195104170","PHI",5,1,0,3,2,"BBBCCX",3,0,"reesp101","R","reesp101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","campr102","","","63.1-2","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"63","","","","F","F","F","F","F","F","F","F","F","rober102","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,36
"BRO195104170","PHI",5,1,1,0,0,"X",3,0,"bridr101","R","bridr101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","campr102","","53","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","rober102","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,37
"BRO195104170","PHI",5,1,2,0,0,"X",3,0,"erskc101","R","erskc101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","campr102","","63","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","rober102","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,38
"BRO195104170","PHI",6,0,0,1,1,"BCX",3,0,"sisld101","L","sisld101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","E3/G","T","F",7,3,18,"T","T",0,"F","F",0,"F","F",0,"F","F",3,"G","F","F","",1,3,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"BRO195104170","PHI",6,0,0,0,0,"X",3,0,"ennid101","R","ennid101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","sisld101","","","HR/8.1-H(UR)","F","F",9,4,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","8",0,0,"N",0,"N",0,"N",4,5,0,0,"","","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"BRO195104170","PHI",6,0,0,3,2,".CFBBBX",5,0,"jonew101","R","jonew101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","4/L","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,41
"BRO195104170","PHI",6,0,1,0,0,"X",5,0,"hamng102","R","hamng102","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","S7/G","F","F",6,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"BRO195104170","PHI",6,0,1,1,2,"FFBX",5,0,"semia101","R","semia101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","hamng102","","","64(1)/FO","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,43
"BRO195104170","PHI",6,0,2,2,2,"FBFBX",5,0,"golim101","R","golim101","R","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","semia101","","","54(1)/FO","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,44
"BRO195104170","PHI",6,1,0,0,1,"FX",5,0,"thomd102","L","thomd102","L","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","S1/BG","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"BRO195104170","PHI",6,1,0,1,1,"BCX",5,0,"furic101","R","furic101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","thomd102","","","16(1)3/GDP","F","F",9,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","16","","","F","F","F","F","F","F","F","F","F","rober102","","","F","F","F","F","F","","","","",0,6,3,0,1,6,0,0,0,46
"BRO195104170","PHI",6,1,2,0,1,"FX",5,0,"snidd101","L","snidd101","L","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","D7/7L","F","F",8,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","7L",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"BRO195104170","PHI",6,1,2,1,0,".BX",5,0,"robij103","R","robij103","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","snidd101","","HR/7.2-H","F","F",4,4,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","rober102","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"BRO195104170","PHI",6,1,2,0,0,".X",5,2,"hodgg101","R","hodgg101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","S7/L","F","F",3,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"BRO195104170","PHI",6,1,2,2,2,"FFBBX",5,2,"campr102","R","campr102","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","hodgg101","","","2/FL","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","rober102","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,50
"BRO195104170","PHI",7,0,0,0,0,"X",5,2,"rober102","L","rober102","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","2/FL","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"BRO195104170","PHI",7,0,1,0,1,"CX",5,2,"waite101","L","waite101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","","","","S3","F","F",3,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",3,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"BRO195104170","PHI",7,0,1,1,0,"BX",5,2,"ashbr101","L","ashbr101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","waite101","","","7","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,53
"BRO195104170","PHI",7,0,2,0,0,"X",5,2,"sisld101","L","sisld101","L","erskc101","R","erskc101","R","campr102","hodgg101","robij103","bridr101","reesp101","thomd102","snidd101","furic101","waite101","","","4/FL","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,54
"BRO195104170","PHI",7,1,0,1,2,"BCCX",5,2,"reesp101","R","reesp101","R","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","3","T","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,55
"BRO195104170","PHI",7,1,1,2,2,".BBFFFX",5,2,"hermg101","L","hermg101","L","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","43","F","T",11,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","bridr101",5,3,0,0,4,0,0,0,0,56
"BRO195104170","PHI",7,1,2,1,2,".CSBC",5,2,"abrac101","L","abrac101","L","rober102","R","rober102","R","semia101","waite101","golim101","jonew101","hamng102","sisld101","ashbr101","ennid101","","","","K","F","T",11,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","erskc101",1,2,0,0,0,0,0,0,0,57
"BRO195104170","PHI",8,0,0,2,2,"..BFCBX",5,2,"ennid101","R","ennid101","R","kingc101","R","kingc101","R","campr102","hodgg101","robij103","cox-b101","reesp101","thomd102","snidd101","furic101","","","","7","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,58
